,Estado,Año,Mes,SPI
13120,Mexico City,1983,2,0.435
13121,Mexico City,1983,3,-0.515
13122,Mexico City,1983,4,-1.445
13123,Mexico City,1983,5,-0.42
13124,Mexico City,1983,6,-0.37
13125,Mexico City,1983,7,0.595
13126,Mexico City,1983,8,0.47
13127,Mexico City,1983,9,-0.21
13128,Mexico City,1983,10,0.38
13129,Mexico City,1983,11,0.18
13130,Mexico City,1983,12,0.18
13131,Mexico City,1984,1,0.37
13132,Mexico City,1984,2,0.16
13133,Mexico City,1984,3,-0.655
13134,Mexico City,1984,4,-1.35
13135,Mexico City,1984,5,0.67
13136,Mexico City,1984,6,-0.27
13137,Mexico City,1984,7,1.09
13138,Mexico City,1984,8,0.225
13139,Mexico City,1984,9,1.575
13140,Mexico City,1984,10,-0.22
13141,Mexico City,1984,11,-0.885
13142,Mexico City,1984,12,0.395
13143,Mexico City,1985,1,0.03
13144,Mexico City,1985,2,0.605
13145,Mexico City,1985,3,0.425
13146,Mexico City,1985,4,1.57
13147,Mexico City,1985,5,0.515
13148,Mexico City,1985,6,1.145
13149,Mexico City,1985,7,0.11
13150,Mexico City,1985,8,-0.28
13151,Mexico City,1985,9,-0.48
13152,Mexico City,1985,10,-0.19
13153,Mexico City,1985,11,-0.63
13154,Mexico City,1985,12,-0.175
13155,Mexico City,1986,1,-0.415
13156,Mexico City,1986,2,-0.525
13157,Mexico City,1986,3,-0.87
13158,Mexico City,1986,4,0.175
13159,Mexico City,1986,5,0.825
13160,Mexico City,1986,6,2.145
13161,Mexico City,1986,7,-0.43
13162,Mexico City,1986,8,-0.59
13163,Mexico City,1986,9,-0.375
13164,Mexico City,1986,10,0.18
13165,Mexico City,1986,11,0.07
13166,Mexico City,1986,12,-0.175
13167,Mexico City,1987,1,-0.415
13168,Mexico City,1987,2,-0.055
13169,Mexico City,1987,3,0.325
13170,Mexico City,1987,4,-0.25
13171,Mexico City,1987,5,-0.115
13172,Mexico City,1987,6,0.95
13173,Mexico City,1987,7,0.58
13174,Mexico City,1987,8,-0.305
13175,Mexico City,1987,9,-0.135
13176,Mexico City,1987,10,-2.165
13177,Mexico City,1987,11,0.34
13178,Mexico City,1987,12,-0.175
13179,Mexico City,1988,1,-0.38
13180,Mexico City,1988,2,0.12
13181,Mexico City,1988,3,1.45
13182,Mexico City,1988,4,-0.715
13183,Mexico City,1988,5,0.475
13184,Mexico City,1988,6,0.575
13185,Mexico City,1988,7,0.33
13186,Mexico City,1988,8,-0.65
13187,Mexico City,1988,9,-0.12
13188,Mexico City,1988,10,-0.985
13189,Mexico City,1988,11,0.25
13190,Mexico City,1988,12,-0.175
13191,Mexico City,1989,1,-0.625
13192,Mexico City,1989,2,-0.84
13193,Mexico City,1989,3,-0.785
13194,Mexico City,1989,4,-0.715
13195,Mexico City,1989,5,-0.76
13196,Mexico City,1989,6,-2
13197,Mexico City,1989,7,-2
13198,Mexico City,1989,8,-2
13199,Mexico City,1989,9,-0.985
13200,Mexico City,1989,10,-1.39
13201,Mexico City,1989,11,-1.075
13202,Mexico City,1989,12,-0.06
13203,Mexico City,1990,1,-0.9
13204,Mexico City,1990,2,-0.71
13205,Mexico City,1990,3,-0.735
13206,Mexico City,1990,4,-0.245
13207,Mexico City,1990,5,-0.92
13208,Mexico City,1990,6,-0.935
13209,Mexico City,1990,7,-0.065
13210,Mexico City,1990,8,-0.93
13211,Mexico City,1990,9,-0.88
13212,Mexico City,1990,10,-0.495
13213,Mexico City,1990,11,-1.49
13214,Mexico City,1990,12,-0.715
13215,Mexico City,1991,1,0.14
13216,Mexico City,1991,2,1.82
13217,Mexico City,1991,3,-0.87
13218,Mexico City,1991,4,-0.925
13219,Mexico City,1991,5,0.435
13220,Mexico City,1991,6,1.285
13221,Mexico City,1991,7,0.32
13222,Mexico City,1991,8,-0.805
13223,Mexico City,1991,9,-0.295
13224,Mexico City,1991,10,1.51
13225,Mexico City,1991,11,-0.035
13226,Mexico City,1991,12,-0.64
13227,Mexico City,1992,1,1.3
13228,Mexico City,1992,2,1.085
13229,Mexico City,1992,3,0.005
13230,Mexico City,1992,4,-0.37
13231,Mexico City,1992,5,-0.855
13232,Mexico City,1992,6,-1.865
13233,Mexico City,1992,7,-1.015
13234,Mexico City,1992,8,-0.75
13235,Mexico City,1992,9,-0.54
13236,Mexico City,1992,10,-0.485
13237,Mexico City,1992,11,-0.4
13238,Mexico City,1992,12,-2
13239,Mexico City,1993,1,-1.005
13240,Mexico City,1993,2,0.53
13241,Mexico City,1993,3,-0.37
13242,Mexico City,1993,4,0.76
13243,Mexico City,1993,5,-1.705
13244,Mexico City,1993,6,-0.485
13245,Mexico City,1993,7,0.375
13246,Mexico City,1993,8,-0.74
13247,Mexico City,1993,9,-0.27
13248,Mexico City,1993,10,-0.915
13249,Mexico City,1993,11,-0.905
13250,Mexico City,1993,12,-2
13251,Mexico City,1994,1,-0.45
13252,Mexico City,1994,2,-0.435
13253,Mexico City,1994,3,0.045
13254,Mexico City,1994,4,-0.64
13255,Mexico City,1994,5,-0.905
13256,Mexico City,1994,6,0.835
13257,Mexico City,1994,7,0.23
13258,Mexico City,1994,8,0.925
13259,Mexico City,1994,9,0.665
13260,Mexico City,1994,10,0.565
13261,Mexico City,1994,11,-0.27
13262,Mexico City,1994,12,-2
13263,Mexico City,1995,1,0.43
13264,Mexico City,1995,2,-0.13
13265,Mexico City,1995,3,0.08
13266,Mexico City,1995,4,-0.915
13267,Mexico City,1995,5,-0.235
13268,Mexico City,1995,6,-0.875
13269,Mexico City,1995,7,-1.51
13270,Mexico City,1995,8,-0.705
13271,Mexico City,1995,9,-1.28
13272,Mexico City,1995,10,-0.12
13273,Mexico City,1995,11,1.795
13274,Mexico City,1995,12,0.39
13275,Mexico City,1996,1,-0.415
13276,Mexico City,1996,2,-0.29
13277,Mexico City,1996,3,-0.61
13278,Mexico City,1996,4,0.335
13279,Mexico City,1996,5,-1.53
13280,Mexico City,1996,6,0.57
13281,Mexico City,1996,7,0.18
13282,Mexico City,1996,8,-0.305
13283,Mexico City,1996,9,0.45
13284,Mexico City,1996,10,0.035
13285,Mexico City,1996,11,-0.97
13286,Mexico City,1996,12,1.605
13287,Mexico City,1997,1,-0.24
13288,Mexico City,1997,2,-0.47
13289,Mexico City,1997,3,1.91
13290,Mexico City,1997,4,1.16
13291,Mexico City,1997,5,0.67
13292,Mexico City,1997,6,-0.455
13293,Mexico City,1997,7,0.62
13294,Mexico City,1997,8,0.07
13295,Mexico City,1997,9,-0.55
13296,Mexico City,1997,10,-0.305
13297,Mexico City,1997,11,-0.04
13298,Mexico City,1997,12,0.42
13299,Mexico City,1998,1,0.46
13300,Mexico City,1998,2,-0.525
13301,Mexico City,1998,3,-1.51
13302,Mexico City,1998,4,-1.155
13303,Mexico City,1998,5,-2.745
13304,Mexico City,1998,6,-0.85
13305,Mexico City,1998,7,-1.36
13306,Mexico City,1998,8,1.19
13307,Mexico City,1998,9,1.485
13308,Mexico City,1998,10,0.86
13309,Mexico City,1998,11,0.215
13310,Mexico City,1998,12,-1.195
13311,Mexico City,1999,1,-0.245
13312,Mexico City,1999,2,-0.525
13313,Mexico City,1999,3,0.715
13314,Mexico City,1999,4,-0.28
13315,Mexico City,1999,5,-1.735
13316,Mexico City,1999,6,-1.225
13317,Mexico City,1999,7,-0.75
13318,Mexico City,1999,8,1.665
13319,Mexico City,1999,9,-1.48
13320,Mexico City,1999,10,0.745
13321,Mexico City,1999,11,-0.485
13322,Mexico City,1999,12,0.22
13323,Mexico City,2000,1,-0.415
13324,Mexico City,2000,2,-0.525
13325,Mexico City,2000,3,0.66
13326,Mexico City,2000,4,-0.28
13327,Mexico City,2000,5,1.205
13328,Mexico City,2000,6,1.41
13329,Mexico City,2000,7,-0.38
13330,Mexico City,2000,8,0.825
13331,Mexico City,2000,9,-0.405
13332,Mexico City,2000,10,-0.43
13333,Mexico City,2000,11,-0.115
13334,Mexico City,2000,12,-0.09
13335,Mexico City,2001,1,-0.195
13336,Mexico City,2001,2,0.64
13337,Mexico City,2001,3,0.405
13338,Mexico City,2001,4,0.665
13339,Mexico City,2001,5,0.835
13340,Mexico City,2001,6,0.225
13341,Mexico City,2001,7,-0.18
13342,Mexico City,2001,8,0.11
13343,Mexico City,2001,9,1.26
13344,Mexico City,2001,10,-0.79
13345,Mexico City,2001,11,0
13346,Mexico City,2001,12,-0.175
13347,Mexico City,2002,1,0
13348,Mexico City,2002,2,0.31
13349,Mexico City,2002,3,0.305
13350,Mexico City,2002,4,0.735
13351,Mexico City,2002,5,-1.28
13352,Mexico City,2002,6,-0.88
13353,Mexico City,2002,7,0.605
13354,Mexico City,2002,8,-0.695
13355,Mexico City,2002,9,1.63
13356,Mexico City,2002,10,1.515
13357,Mexico City,2002,11,1.26
13358,Mexico City,2002,12,-0.175
13359,Mexico City,2003,1,-0.275
13360,Mexico City,2003,2,0.03
13361,Mexico City,2003,3,0.975
13362,Mexico City,2003,4,-0.245
13363,Mexico City,2003,5,-0.945
13364,Mexico City,2003,6,1.175
13365,Mexico City,2003,7,0.21
13366,Mexico City,2003,8,-0.025
13367,Mexico City,2003,9,0.665
13368,Mexico City,2003,10,0.02
13369,Mexico City,2003,11,0.855
13370,Mexico City,2003,12,-0.175
13371,Mexico City,2004,1,1.75
13372,Mexico City,2004,2,-0.525
13373,Mexico City,2004,3,1.6
13374,Mexico City,2004,4,0.265
13375,Mexico City,2004,5,-0.89
13376,Mexico City,2004,6,1.12
13377,Mexico City,2004,7,-0.705
13378,Mexico City,2004,8,0.24
13379,Mexico City,2004,9,0.99
13380,Mexico City,2004,10,-0.045
13381,Mexico City,2004,11,-0.085
13382,Mexico City,2004,12,-0.915
13383,Mexico City,2005,1,0.63
13384,Mexico City,2005,2,-0.715
13385,Mexico City,2005,3,-0.485
13386,Mexico City,2005,4,-1.025
13387,Mexico City,2005,5,-1.21
13388,Mexico City,2005,6,-0.49
13389,Mexico City,2005,7,-0.48
13390,Mexico City,2005,8,0.51
13391,Mexico City,2005,9,-0.97
13392,Mexico City,2005,10,0.975
13393,Mexico City,2005,11,0.155
13394,Mexico City,2005,12,-0.035
13395,Mexico City,2006,1,-0.125
13396,Mexico City,2006,2,-0.065
13397,Mexico City,2006,3,0.405
13398,Mexico City,2006,4,1.145
13399,Mexico City,2006,5,0.845
13400,Mexico City,2006,6,-0.665
13401,Mexico City,2006,7,0.35
13402,Mexico City,2006,8,1.095
13403,Mexico City,2006,9,0.62
13404,Mexico City,2006,10,1.255
13405,Mexico City,2006,11,1.45
13406,Mexico City,2006,12,0.605
13407,Mexico City,2007,1,0.015
13408,Mexico City,2007,2,1.53
13409,Mexico City,2007,3,1.355
13410,Mexico City,2007,4,-0.1
13411,Mexico City,2007,5,0.16
13412,Mexico City,2007,6,0.065
13413,Mexico City,2007,7,1.39
13414,Mexico City,2007,8,0.625
13415,Mexico City,2007,9,0.51
13416,Mexico City,2007,10,-0.09
13417,Mexico City,2007,11,0.08
13418,Mexico City,2007,12,-1.075
13419,Mexico City,2008,1,-0.315
13420,Mexico City,2008,2,0.18
13421,Mexico City,2008,3,-0.435
13422,Mexico City,2008,4,0.515
13423,Mexico City,2008,5,-1.34
13424,Mexico City,2008,6,1.205
13425,Mexico City,2008,7,1.51
13426,Mexico City,2008,8,0.885
13427,Mexico City,2008,9,-0.52
13428,Mexico City,2008,10,0.105
13429,Mexico City,2008,11,-0.97
13430,Mexico City,2008,12,-0.175
13431,Mexico City,2009,1,0.59
13432,Mexico City,2009,2,0.42
13433,Mexico City,2009,3,0.09
13434,Mexico City,2009,4,-1.24
13435,Mexico City,2009,5,0.665
13436,Mexico City,2009,6,-0.305
13437,Mexico City,2009,7,-0.67
13438,Mexico City,2009,8,0.385
13439,Mexico City,2009,9,1.92
13440,Mexico City,2009,10,0.485
13441,Mexico City,2009,11,-0.4
13442,Mexico City,2009,12,0.51
13443,Mexico City,2010,1,0.495
13444,Mexico City,2010,2,3.175
13445,Mexico City,2010,3,-0.735
13446,Mexico City,2010,4,-0.025
13447,Mexico City,2010,5,0.175
13448,Mexico City,2010,6,-0.49
13449,Mexico City,2010,7,2.22
13450,Mexico City,2010,8,0.47
13451,Mexico City,2010,9,-0.44
13452,Mexico City,2010,10,-1.92
13453,Mexico City,2010,11,-0.74
13454,Mexico City,2010,12,-0.175
13455,Mexico City,2011,1,-0.415
13456,Mexico City,2011,2,-0.29
13457,Mexico City,2011,3,0.365
13458,Mexico City,2011,4,1.165
13459,Mexico City,2011,5,-1.085
13460,Mexico City,2011,6,1.075
13461,Mexico City,2011,7,1.48
13462,Mexico City,2011,8,0.05
13463,Mexico City,2011,9,-1.235
13464,Mexico City,2011,10,-0.355
13465,Mexico City,2011,11,-0.625
13466,Mexico City,2011,12,-1.09
13467,Mexico City,2012,1,-0.735
13468,Mexico City,2012,2,-0.235
13469,Mexico City,2012,3,-0.725
13470,Mexico City,2012,4,-0.75
13471,Mexico City,2012,5,-1.225
13472,Mexico City,2012,6,0.44
13473,Mexico City,2012,7,0.93
13474,Mexico City,2012,8,-0.175
13475,Mexico City,2012,9,0.175
13476,Mexico City,2012,10,-1.455
13477,Mexico City,2012,11,-0.155
13478,Mexico City,2012,12,-0.175
13479,Mexico City,2013,1,-0.195
13480,Mexico City,2013,2,0.065
13481,Mexico City,2013,3,-0.395
13482,Mexico City,2013,4,-0.115
13483,Mexico City,2013,5,0.685
13484,Mexico City,2013,6,-0.58
13485,Mexico City,2013,7,-0.68
13486,Mexico City,2013,8,-0.675
13487,Mexico City,2013,9,0.54
13488,Mexico City,2013,10,0.31
13489,Mexico City,2013,11,0.065
13490,Mexico City,2013,12,0.045
13491,Mexico City,2014,1,-0.415
13492,Mexico City,2014,2,-0.15
13493,Mexico City,2014,3,0.62
13494,Mexico City,2014,4,1
13495,Mexico City,2014,5,0.225
13496,Mexico City,2014,6,0.175
13497,Mexico City,2014,7,-0.43
13498,Mexico City,2014,8,-0.56
13499,Mexico City,2014,9,-0.345
13500,Mexico City,2014,10,1.02
13501,Mexico City,2014,11,-0.155
13502,Mexico City,2014,12,0.01
13503,Mexico City,2015,1,-0.275
13504,Mexico City,2015,2,0.18
13505,Mexico City,2015,3,1.925
13506,Mexico City,2015,4,0.05
13507,Mexico City,2015,5,0.955
13508,Mexico City,2015,6,-0.645
13509,Mexico City,2015,7,-0.685
13510,Mexico City,2015,8,-1.36
13511,Mexico City,2015,9,-0.635
13512,Mexico City,2015,10,-1.51
13513,Mexico City,2015,11,-0.115
13514,Mexico City,2015,12,1.025
13515,Mexico City,2016,1,0.255
13516,Mexico City,2016,2,-0.25
13517,Mexico City,2016,3,0.08
13518,Mexico City,2016,4,-0.015
13519,Mexico City,2016,5,-0.505
13520,Mexico City,2016,6,-0.15
13521,Mexico City,2016,7,-1.27
13522,Mexico City,2016,8,-0.9
13523,Mexico City,2016,9,-1.145
13524,Mexico City,2016,10,-0.845
13525,Mexico City,2016,11,1.26
13526,Mexico City,2016,12,0.125
13527,Mexico City,2017,1,-0.415
13528,Mexico City,2017,2,-0.525
13529,Mexico City,2017,3,0.245
13530,Mexico City,2017,4,-0.99
13531,Mexico City,2017,5,-0.595
13532,Mexico City,2017,6,-0.78
13533,Mexico City,2017,7,-0.41
13534,Mexico City,2017,8,-0.27
13535,Mexico City,2017,9,-0.54
13536,Mexico City,2017,10,-1.17
13537,Mexico City,2017,11,-0.835
13538,Mexico City,2017,12,-0.175
13539,Mexico City,2018,1,0.415
13540,Mexico City,2018,2,-0.33
13541,Mexico City,2018,3,0.245
13542,Mexico City,2018,4,-0.145
13543,Mexico City,2018,5,-0.59
13544,Mexico City,2018,6,-0.08
13545,Mexico City,2018,7,-1.185
13546,Mexico City,2018,8,0.39
13547,Mexico City,2018,9,-0.15
13548,Mexico City,2018,10,0.34
13549,Mexico City,2018,11,0.94
13550,Mexico City,2018,12,0.205
13551,Mexico City,2019,1,0.235
13552,Mexico City,2019,2,-0.035
13553,Mexico City,2019,3,-0.28
13554,Mexico City,2019,4,-0.265
13555,Mexico City,2019,5,-1.115
13556,Mexico City,2019,6,-0.625
13557,Mexico City,2019,7,-0.585
13558,Mexico City,2019,8,-1.1
13559,Mexico City,2019,9,-1.265
13560,Mexico City,2019,10,0.29
13561,Mexico City,2019,11,0.245
13562,Mexico City,2019,12,-0.175
13563,Mexico City,2020,1,-0.015
13564,Mexico City,2020,2,0.405
13565,Mexico City,2020,3,-0.41
13566,Mexico City,2020,4,-0.09
13567,Mexico City,2020,5,-2.105
13568,Mexico City,2020,6,-1.42
13569,Mexico City,2020,7,-1.23
13570,Mexico City,2020,8,-1.48
13571,Mexico City,2020,9,-1.38
13572,Mexico City,2020,10,-1.295
13573,Mexico City,2020,11,-0.965
13574,Mexico City,2020,12,-0.165
13575,Mexico City,2021,1,-0.055
13576,Mexico City,2021,2,-0.14
13577,Mexico City,2021,3,-0.805
13578,Mexico City,2021,4,-0.575
13579,Mexico City,2021,5,0.135
13580,Mexico City,2021,6,0.15
13581,Mexico City,2021,7,-0.96
13582,Mexico City,2021,8,-0.49
13583,Mexico City,2021,9,0.4
13584,Michoacan,1951,1,-1.300714286
13585,Michoacan,1951,2,-1.188571429
13586,Michoacan,1951,3,-0.545
13587,Michoacan,1951,4,-0.996428571
13588,Michoacan,1951,5,-0.549285714
13589,Michoacan,1951,6,-0.942142857
13590,Michoacan,1951,7,-0.899285714
13591,Michoacan,1951,8,-1.200714286
13592,Michoacan,1951,9,-1.14
13593,Michoacan,1951,10,-1.31
13594,Michoacan,1951,11,-0.932857143
13595,Michoacan,1951,12,-1.172857143
13596,Michoacan,1952,1,-0.667857143
13597,Michoacan,1952,2,-0.65
13598,Michoacan,1952,3,-0.699285714
13599,Michoacan,1952,4,-0.182142857
13600,Michoacan,1952,5,-0.309285714
13601,Michoacan,1952,6,-0.79
13602,Michoacan,1952,7,-0.869285714
13603,Michoacan,1952,8,-0.666428571
13604,Michoacan,1952,9,-0.651428571
13605,Michoacan,1952,10,-1.669285714
13606,Michoacan,1952,11,-0.114285714
13607,Michoacan,1952,12,-0.581428571
13608,Michoacan,1953,1,-0.879285714
13609,Michoacan,1953,2,-0.624285714
13610,Michoacan,1953,3,-0.36
13611,Michoacan,1953,4,-0.595714286
13612,Michoacan,1953,5,-1.15
13613,Michoacan,1953,6,-1.155
13614,Michoacan,1953,7,-1.187857143
13615,Michoacan,1953,8,-1.252142857
13616,Michoacan,1953,9,-1.600714286
13617,Michoacan,1953,10,-0.625714286
13618,Michoacan,1953,11,-0.181428571
13619,Michoacan,1953,12,-0.078571429
13620,Michoacan,1954,1,-0.826428571
13621,Michoacan,1954,2,-0.447142857
13622,Michoacan,1954,3,-0.437857143
13623,Michoacan,1954,4,0.009285714
13624,Michoacan,1954,5,-0.5
13625,Michoacan,1954,6,-0.76
13626,Michoacan,1954,7,-0.816428571
13627,Michoacan,1954,8,-1.102142857
13628,Michoacan,1954,9,-0.729285714
13629,Michoacan,1954,10,-0.218571429
13630,Michoacan,1954,11,-0.79
13631,Michoacan,1954,12,-0.787142857
13632,Michoacan,1955,1,-0.802142857
13633,Michoacan,1955,2,-0.711428571
13634,Michoacan,1955,3,-0.492142857
13635,Michoacan,1955,4,-0.615714286
13636,Michoacan,1955,5,-0.937857143
13637,Michoacan,1955,6,-0.725714286
13638,Michoacan,1955,7,-0.464285714
13639,Michoacan,1955,8,-0.189285714
13640,Michoacan,1955,9,-0.092857143
13641,Michoacan,1955,10,-0.055714286
13642,Michoacan,1955,11,-0.37
13643,Michoacan,1955,12,-0.905
13644,Michoacan,1956,1,-0.870714286
13645,Michoacan,1956,2,-0.639285714
13646,Michoacan,1956,3,-0.482857143
13647,Michoacan,1956,4,-0.056428571
13648,Michoacan,1956,5,0.317142857
13649,Michoacan,1956,6,-0.410714286
13650,Michoacan,1956,7,-0.304285714
13651,Michoacan,1956,8,-0.847142857
13652,Michoacan,1956,9,-1.293571429
13653,Michoacan,1956,10,-1.09
13654,Michoacan,1956,11,-0.519285714
13655,Michoacan,1956,12,-0.505714286
13656,Michoacan,1957,1,-0.835714286
13657,Michoacan,1957,2,-0.577857143
13658,Michoacan,1957,3,-0.475714286
13659,Michoacan,1957,4,-0.621428571
13660,Michoacan,1957,5,-0.915714286
13661,Michoacan,1957,6,-1.145714286
13662,Michoacan,1957,7,-0.881428571
13663,Michoacan,1957,8,-1.130714286
13664,Michoacan,1957,9,-0.985714286
13665,Michoacan,1957,10,-0.919285714
13666,Michoacan,1957,11,-0.863571429
13667,Michoacan,1957,12,-0.829285714
13668,Michoacan,1958,1,0.294285714
13669,Michoacan,1958,2,-0.535
13670,Michoacan,1958,3,-0.497142857
13671,Michoacan,1958,4,-0.546428571
13672,Michoacan,1958,5,-0.438571429
13673,Michoacan,1958,6,-0.313571429
13674,Michoacan,1958,7,-0.238571429
13675,Michoacan,1958,8,-0.495
13676,Michoacan,1958,9,-0.287142857
13677,Michoacan,1958,10,-0.385
13678,Michoacan,1958,11,0.235
13679,Michoacan,1958,12,0.112142857
13680,Michoacan,1959,1,-0.259285714
13681,Michoacan,1959,2,-0.057857143
13682,Michoacan,1959,3,-0.127857143
13683,Michoacan,1959,4,1.535714286
13684,Michoacan,1959,5,0.031428571
13685,Michoacan,1959,6,-0.167857143
13686,Michoacan,1959,7,-0.595
13687,Michoacan,1959,8,-0.372857143
13688,Michoacan,1959,9,-0.921428571
13689,Michoacan,1959,10,0.156428571
13690,Michoacan,1959,11,-0.725714286
13691,Michoacan,1959,12,-0.547142857
13692,Michoacan,1960,1,-0.42
13693,Michoacan,1960,2,-0.532142857
13694,Michoacan,1960,3,-0.353571429
13695,Michoacan,1960,4,-0.383571429
13696,Michoacan,1960,5,-0.914285714
13697,Michoacan,1960,6,-1.422142857
13698,Michoacan,1960,7,-0.527857143
13699,Michoacan,1960,8,-0.905
13700,Michoacan,1960,9,-0.952857143
13701,Michoacan,1960,10,-0.277857143
13702,Michoacan,1960,11,-0.602142857
13703,Michoacan,1960,12,-0.181428571
13704,Michoacan,1961,1,-0.457857143
13705,Michoacan,1961,2,-0.752142857
13706,Michoacan,1961,3,-0.503571429
13707,Michoacan,1961,4,-0.295714286
13708,Michoacan,1961,5,-1.143571429
13709,Michoacan,1961,6,-0.194285714
13710,Michoacan,1961,7,-0.475
13711,Michoacan,1961,8,-1.375714286
13712,Michoacan,1961,9,-0.693571429
13713,Michoacan,1961,10,-0.901428571
13714,Michoacan,1961,11,-0.385714286
13715,Michoacan,1961,12,-0.692857143
13716,Michoacan,1962,1,-0.825
13717,Michoacan,1962,2,-0.570714286
13718,Michoacan,1962,3,-0.357142857
13719,Michoacan,1962,4,0.007142857
13720,Michoacan,1962,5,-0.647142857
13721,Michoacan,1962,6,-0.358571429
13722,Michoacan,1962,7,-0.997142857
13723,Michoacan,1962,8,-0.27
13724,Michoacan,1962,9,-0.084285714
13725,Michoacan,1962,10,-0.132857143
13726,Michoacan,1962,11,-0.808571429
13727,Michoacan,1962,12,-0.212142857
13728,Michoacan,1963,1,-0.815
13729,Michoacan,1963,2,-0.560714286
13730,Michoacan,1963,3,-0.008571429
13731,Michoacan,1963,4,-0.371428571
13732,Michoacan,1963,5,-0.407142857
13733,Michoacan,1963,6,-0.342142857
13734,Michoacan,1963,7,-0.034285714
13735,Michoacan,1963,8,-0.523571429
13736,Michoacan,1963,9,-0.467142857
13737,Michoacan,1963,10,-0.277857143
13738,Michoacan,1963,11,-0.746428571
13739,Michoacan,1963,12,0.306428571
13740,Michoacan,1964,1,0.085714286
13741,Michoacan,1964,2,-0.611428571
13742,Michoacan,1964,3,-0.163571429
13743,Michoacan,1964,4,-0.432857143
13744,Michoacan,1964,5,-0.451428571
13745,Michoacan,1964,6,-0.122857143
13746,Michoacan,1964,7,-0.956428571
13747,Michoacan,1964,8,-1.138571429
13748,Michoacan,1964,9,-0.549285714
